15607 186870 
17325 164493 
19138 138805 
19727 127234 
22156 113346 
22520 107267 
22933 104437 
24472 104159 
24525 83092 
29513 80661 
29964 77223 
31176 70489 
31471 68699 
34309 66164 
36388 64625 
38045 54457 
44673 52161 
47952 47867 
48382 47581 
49103 47110 
51779 42786 
55590 39060 
61710 38386 
64795 36372 
70530 33386 
77036 32271 
77244 29726 
85344 29690 
94048 26870 
101962 25796 
102825 25676 
110878 25169 
113552 25040 
115948 23070 
132146 21426 
137108 20863 
155284 19935 
159763 17336 
163951 16880 
189407 16200 
209979 15658 
217270 14428 
235428 13979 
