18867 129601 
19047 120441 
19320 118626 
19566 117979 
19660 114084 
19777 110366 
20252 107675 
20460 105061 
20658 100723 
21194 99403 
21348 98393 
21368 97963 
21377 94593 
21531 93583 
21633 92821 
21842 92685 
21884 92180 
21894 91653 
22048 90643 
22061 90635 
22105 90587 
22129 88924 
22231 88162 
22398 87144 
22683 84325 
23014 83817 
23254 80971 
23600 79139 
24063 77397 
24678 77365 
24684 77216 
24904 77068 
24919 75414 
25076 74740 
25249 74011 
25317 73493 
25438 72425 
25614 71916 
25782 71593 
26172 69911 
26613 69887 
26629 69678 
26778 68629 
27035 68012 
27275 67809 
27288 67391 
27365 66609 
27762 66534 
27806 66478 
27859 65225 
28131 65197 
28168 65033 
28192 64749 
28275 64572 
28299 64288 
28380 64228 
28408 63931 
28416 63281 
28501 63081 
28673 62664 
28763 61413 
29116 61159 
29272 61115 
29296 60831 
29463 60640 
29639 60299 
29663 60015 
30096 59796 
30120 59512 
30282 58720 
30852 58674 
31044 58553 
31328 58528 
31422 58222 
31446 57938 
31666 57222 
31690 56938 
31863 56752 
32014 56602 
32038 56318 
32083 56036 
32107 55752 
32749 55244 
33181 55157 
33290 55142 
33402 54930 
33426 54646 
33776 54517 
33849 54416 
34068 54138 
34289 53781 
34354 53736 
34463 53721 
34594 53678 
34703 53567 
34812 53552 
34931 53549 
35094 53354 
35133 53189 
35142 53089 
35166 52805 
35275 52790 
35315 52747 
35348 52363 
35457 52348 
35629 52130 
36130 51841 
36174 51331 
36207 50947 
36870 50773 
36875 50637 
36908 50253 
37785 50052 
37787 49550 
38027 49492 
38068 49317 
38122 49223 
38397 49047 
38566 49003 
38599 48619 
38880 48386 
39430 48244 
39441 48117 
39557 47831 
39808 47738 
39864 47663 
39918 47513 
40199 47280 
40405 46992 
40743 46817 
40754 46690 
40941 46516 
41464 46477 
41497 46093 
41724 45886 
41902 45718 
42062 45711 
42233 45701 
42260 45410 
42783 45371 
42816 44987 
43221 44612 
43635 44279 
43892 43423 
44418 42723 
45035 42722 
45039 42433 
45211 42317 
45547 42156 
45548 42135 
45782 41578 
46016 41326 
46601 41122 
46637 41036 
46817 40580 
47153 40419 
47569 40050 
47708 39988 
48044 39827 
48793 39565 
49090 39420 
49353 39382 
49759 39366 
49863 39060 
50314 38935 
50650 38774 
51557 38540 
52079 38465 
52295 38413 
52310 38222 
52594 38114 
52671 37691 
52955 37583 
53334 37182 
53618 37074 
53827 36655 
54111 36547 
55046 36515 
55075 36501 
55330 36407 
55589 36405 
55855 36308 
55875 36170 
55913 35975 
56197 35867 
56421 35843 
56597 35823 
56881 35715 
56894 35611 
57173 35313 
58137 35267 
58461 35134 
58744 34984 
58884 34272 
60046 33912 
60844 33907 
60970 33592 
61587 33317 
62132 33232 
62774 33142 
63153 32907 
63698 32822 
64257 32710 
64350 32605 
64860 32462 
64870 32356 
65111 32269 
65585 31982 
65682 31880 
65740 31767 
66449 31748 
66546 31647 
66780 31533 
66962 31383 
67091 31202 
67192 30707 
67255 30606 
68063 30510 
68126 30409 
68347 30402 
68410 30301 
69020 30276 
69182 30238 
69548 30107 
69671 30057 
69817 30050 
69841 30004 
69904 29903 
70252 29899 
70566 29805 
70850 29697 
70892 29677 
71547 29674 
71659 29648 
71674 29383 
72102 29376 
72147 29355 
72490 29316 
72617 29025 
73162 28940 
73332 28844 
73877 28759 
73991 28594 
74275 28486 
74820 28401 
75161 28253 
75485 28196 
75706 28168 
75769 28088 
75876 28072 
76314 28003 
76568 28002 
76655 27855 
76819 27714 
77429 27689 
77660 27598 
77669 27546 
78214 27461 
78271 27421 
78313 27316 
78923 27291 
78986 27240 
79154 27200 
79163 27148 
79698 27125 
79708 27063 
79929 26882 
80213 26774 
80685 26744 
81049 26554 
81423 26484 
81707 26376 
82264 26368 
82317 26351 
82543 26156 
83052 26089 
83100 25851 
84079 25804 
84159 25722 
84443 25614 
84548 25186 
86446 25149 
87056 25124 
87072 25116 
87410 25103 
87617 25031 
87926 24965 
88288 24898 
88566 24718 
88924 24708 
89075 24651 
89469 24623 
89619 24568 
89937 24543 
90404 24524 
90604 24523 
90861 24518 
90970 24396 
91553 24210 
92098 24125 
92566 24045 
93033 24026 
93848 24010 
94393 23925 
94543 23870 
94861 23845 
95328 23826 
95564 23726 
96755 23642 
97365 23617 
97859 23526 
98106 23470 
98610 23465 
98689 23284 
98796 23130 
100169 23100 
101012 23083 
101797 23039 
102169 22919 
102700 22800 
104101 22615 
107630 22545 
108240 22520 
108699 22478 
109557 22449 
109862 22368 
109960 22266 
110543 22177 
111157 22026 
111740 21937 
112637 21842 
113240 21693 
113487 21654 
113823 21604 
115278 21589 
115584 21516 
115861 21403 
116444 21314 
116814 20976 
117722 20678 
119492 20568 
120160 20357 
120775 20212 
121037 20104 
121673 20038 
122029 20010 
123388 19993 
123479 19818 
124736 19754 
125409 19706 
127610 19665 
128316 19657 
129601 19618 
129757 19608 
129791 19565 
129954 19529 
130499 19444 
131090 19267 
132899 19224 
132987 18882 
137275 18780 
140421 18655 
140634 18607 
141624 18584 
141639 18579 
141837 18536 
141852 18531 
141901 18471 
141989 18129 
144024 17967 
145731 17905 
145903 17710 
147537 17685 
148353 17512 
149803 17320 
153243 17249 
153880 17167 
154236 17139 
154498 17031 
155686 16947 
157832 16785 
