126956 160205 
127292 157856 
128685 157169 
128767 156632 
129199 156577 
130160 155945 
130592 155890 
130674 155353 
131648 154608 
131694 153969 
131868 153273 
132673 151991 
133009 149642 
134402 148955 
134484 148418 
135877 147731 
137249 147408 
137365 146394 
137411 145755 
137585 145059 
138886 144531 
138978 144372 
139060 143835 
139995 142046 
141388 141359 
141470 140822 
142863 140135 
143462 139948 
144235 139812 
144571 137463 
145964 136776 
146046 136239 
147439 135552 
154935 135030 
154969 134965 
155051 134428 
156328 134343 
156410 133806 
156444 133741 
157803 133119 
